id,tempo,energy_mean,mfcc_1,mfcc_2,yamnet_music_score,yamnet_speech_score,yamnet_wind_score,yamnet_crowd_score,is_music,is_speech,"is_type_""Boat","is_type_""Crumpling","is_type_""Inside","is_type_""Outside",is_type_Animal,is_type_Bell,is_type_Bird,is_type_Child singing,is_type_Chime,is_type_Choir,is_type_Cowbell,is_type_Explosion,is_type_Humming,is_type_Jingle bell,is_type_Lullaby,is_type_Music,is_type_Ocean,is_type_Silence,is_type_Sound effect,is_type_Speech,is_type_Vehicle,is_type_Water,is_type_Whistling,is_type_Wind
7329933240775527713,123.046875,0.07588044,-155.06761,97.32582,0.3535471260547638,0.1563441008329391,0.0075386380776762,0.0019771573133766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7542538735116684566,135.99917763157896,0.030793553,-279.15945,102.692764,0.8512149453163147,0.0182123184204101,2.150925502064638e-05,8.206050551962107e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7488220279244623126,92.28515625,0.13018277,-54.071434,64.244835,0.91331148147583,0.0007094604079611,1.004062232823344e-05,6.0688686062349007e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7478999877444226326,86.1328125,0.15078883,-145.73178,120.67511,0.4401532113552093,0.0195070505142211,0.0076758251525461,0.0003483894688542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7164397666472873222,92.28515625,0.20777133,-97.79938,140.25928,0.7814105749130249,0.0190114248543977,0.0002829003205988,0.0005863040569238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7595972634450431254,135.99917763157896,0.09941018,-361.5946,207.77046,0.993967056274414,5.002844409318641e-05,9.520045978206326e-07,5.9226461956996e-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7533124404062981398,73.828125,0.16786769,-117.12192,134.5478,0.7931894063949585,0.0015673773596063,1.0250778359477408e-05,0.000175805442268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7350221322317761825,123.046875,0.16154999,-166.18977,136.53465,0.9689936637878418,0.0037219633813947,0.0002311053394805,0.0007579655502922,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7568852433271590146,123.046875,0.105888985,-221.91335,171.21796,0.9079721570014954,0.0003008506027981,2.6552002054813784e-06,5.2316609071567655e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7567372771060124950,123.046875,0.112811014,-236.04541,155.90088,0.9032979607582092,0.0001891139254439,8.381379302591085e-06,4.315516343922354e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7184460864404229381,73.828125,0.11078273,-375.31378,47.751915,0.0026629355270415,0.0013850782997906,2.0123291051277192e-06,1.849791573249604e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7143175958978186502,75.99954044117646,0.09109445,-257.09955,91.8529,0.7694838047027588,0.0050196512602269,0.0006785852601751,0.0001233817019965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7325049996682759456,117.45383522727272,0.14600562,-153.83905,81.17487,0.8619347810745239,0.0037973828148096,0.0002574294339865,0.0002268521056976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7480563839319264534,103.359375,0.16212004,-58.832294,103.00706,0.5703571438789368,0.0072893081232905,0.0001583119446877,0.0134178893640637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7297177472615861536,161.4990234375,0.03429371,-354.7186,178.22678,0.9525368213653564,0.0001291923981625,0.0001358827285002,1.3985363693791442e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7587440240327937302,143.5546875,0.2017514,-54.716484,124.61777,0.8894916772842407,0.0001970890298252,5.958234851277666e-06,5.3707259212387726e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7489499424884821270,135.99917763157896,0.17092648,-62.73779,74.40631,0.7223547101020813,0.1093032509088516,4.403365437610773e-06,3.084306445089169e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7161354120849427717,92.28515625,0.08290986,-245.17183,69.26536,0.3864479064941406,0.5006011128425598,4.758256864079158e-07,1.7999981309912982e-06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7440066420332924192,129.19921875,0.0758412,-202.41805,91.83853,0.9249730110168456,0.0003379380796104,2.976722498715389e-05,5.382190920499852e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7510479503592901910,129.19921875,0.25551948,-190.31497,131.71907,0.5906423330307007,0.0030741719529032,0.0005783773958683,8.139738201862201e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7551795663772798211,184.5703125,0.21186616,-140.47017,89.307076,0.4007769823074341,0.4434434175491333,0.0003266537387389,0.0002802028902806,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7343530174526377249,143.5546875,0.05153835,-205.80072,55.3579,0.9312164783477784,0.0004975735209882,0.000118864380056,5.723784397559939e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7557014347273276694,112.34714673913044,0.155331,-107.477646,125.42544,0.8428398370742798,0.0004556269850581,1.9914712083846098e-06,4.052593794767745e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6958338154617228549,80.74951171875,0.10701578,-166.93959,66.02016,0.555920422077179,0.00379085005261,0.0015112245455384,0.0008386375266127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7476765597204860182,184.5703125,0.0679498,-238.29472,155.69043,0.5202866792678833,0.071919597685337,0.0007864403887651,0.0001432725985068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7495322095065238806,184.5703125,0.09548652,-205.56534,118.9129,0.604404091835022,0.0880555287003517,5.303478610585444e-05,0.0004191627667751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7547744113433627926,123.046875,0.18751293,-77.02856,120.79743,0.8636841177940369,0.0021256450563669,0.0004527260025497,0.001427047420293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7471286673494527254,129.19921875,0.13452202,-81.859116,67.848404,0.896428644657135,0.0004452802240848,1.2109300087104202e-06,3.803125582635403e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7535123405562006806,112.34714673913044,0.06606768,-204.17062,99.8646,0.4884246289730072,0.4439224302768707,0.0006860354333184,0.0001652727223699,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7458328611213298976,117.45383522727272,0.060428575,-208.171,126.33734,0.5831394791603088,0.5375118851661682,0.0001881157222669,8.103482286969665e-06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7495849453228657942,143.5546875,0.037887868,-236.71236,60.90938,0.0012874270323663,0.3447285890579223,0.005057425238192,6.586070958292112e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7414073681992895776,123.046875,0.0749111,-198.53462,86.69532,0.6756138801574707,0.0008015077328309,1.6453815987915732e-05,9.860318641585764e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7512836614834474262,123.046875,0.1899072,-105.00372,68.95754,0.6318994760513306,0.0031357409898191,0.0070386035367846,0.0004605569993145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7579299127637363990,123.046875,0.041271146,-392.70132,224.54953,0.9797539710998536,0.0003104393254034,5.323265213519335e-06,5.449234231491573e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7436439641298865441,184.5703125,0.009071624,-554.2775,209.41805,0.9151988625526428,0.0006750203901901,7.638741953996941e-05,4.991240530216601e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7504668782045039894,117.45383522727272,0.019142086,-330.0571,145.37125,0.3395866155624389,0.4374068081378937,0.0015306124696508,0.0002318585902685,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7556999098637880598,234.90767045454547,0.10869845,-368.39273,196.17453,0.9733933806419371,6.959998427191749e-05,2.0671719539677724e-05,5.226893790677423e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7447512835350859040,135.99917763157896,0.3136537,5.234255,52.337864,0.8511393666267395,0.0210986044257879,1.297893732044031e-06,0.0001317910355282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7603743614157458710,172.265625,0.09532269,-334.9513,220.97723,0.9957727193832396,4.49622020823881e-05,7.857037189751281e-07,5.4011334071901735e-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7555412968511425814,151.99908088235293,0.03289074,-185.8299,89.35032,0.0026031616143882,0.0054599903523921,0.135771095752716,0.000123864490888,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7176199071177215237,172.265625,0.06997159,-229.02173,161.72337,0.9119315147399902,0.0008099739206954,7.534655014751479e-05,2.351001603528857e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7539973950877584662,107.666015625,0.23690715,-48.038414,80.82325,0.906376838684082,0.0011379352072253,3.1184201361611485e-05,4.793356856680475e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7563265888623840534,123.046875,0.16459344,-142.15668,101.53754,0.9747151732444764,0.0015732867177575,2.4593089619884267e-05,0.0001644187432248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7564379905971178755,161.4990234375,0.29035363,-89.05168,120.11,0.8658891916275024,0.0034831974189728,0.0003854188835248,0.0002954640367534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7466109584952855840,107.666015625,0.086161956,-221.06238,147.25522,0.9068865180015564,0.0427281409502029,6.756042421329767e-05,2.163391764042899e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7541326779697564930,89.10290948275862,0.13695341,-164.90155,104.66153,0.933009922504425,0.000624407432042,0.00016374734696,4.853689915762516e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7587402623129636118,143.5546875,0.10180956,-187.29683,155.01157,0.936776340007782,0.0001963737740879,1.865769627329428e-05,1.0964621651510242e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7261565962875358491,161.4990234375,0.1851706,-57.301846,118.368866,0.9587132930755616,9.514512203168124e-05,2.587381459306925e-06,5.971008431515656e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7605548189332016406,161.4990234375,0.1521604,-336.49802,224.18199,0.9946102499961852,3.137656312901527e-05,1.4074120713303273e-07,1.044098763003376e-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7528433357093358870,103.359375,0.10459855,-211.67793,141.01398,0.8462112545967102,0.2507243454456329,3.981647387263365e-05,1.1768031072278973e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7124374690520419590,99.38401442307692,0.2221705,-124.374756,138.66455,0.7161189913749695,0.0026301450561732,0.0003774211218114,0.0004942074301652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7441976604730936609,129.19921875,0.12931864,-133.79124,66.59441,0.9652310609817504,0.0005337678594514,6.887206109240651e-05,2.639412741700653e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7468709057516326177,83.35433467741936,0.17604154,-100.52871,101.38919,0.9459012746810912,0.0001865771919256,3.888371429638937e-05,9.205422429658938e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7224426315074522395,123.046875,0.16582803,-142.98578,102.62569,0.9738251566886902,0.0019497980829328,2.871132710424717e-05,0.0001915134926093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6921604099553119494,161.4990234375,0.14185785,-258.51343,184.717,0.9655947089195251,8.091271593002602e-05,1.5574512417515507e-06,1.7230163393833209e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7329526946751089953,129.19921875,0.07968029,-131.43689,77.30196,0.8408517241477966,0.0056422566995024,3.8430109270848334e-05,0.0001720531436149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7545046455229205782,112.34714673913044,0.110657945,-183.68002,115.338264,0.8298936486244202,0.0426501482725143,3.2421779906144366e-05,0.0002437297662254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7211165738957163782,123.046875,0.22952946,-169.90933,87.23488,0.6746165156364441,0.01368800830096,0.0002626846835482,0.0004531091253738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7494230009050139926,129.19921875,0.020103285,-337.68356,76.60581,0.0215807538479566,0.4546109437942505,0.0001602166885277,0.0001500395737821,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7206680972555750661,112.34714673913044,0.21161488,-186.67642,139.45644,0.2576609849929809,0.095443457365036,0.0017141195712611,0.011141681112349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6821547365887905030,151.99908088235293,0.21411444,-108.223625,100.764786,0.6228316426277161,0.0955297946929931,0.0003465907648205,0.0008100081468001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7262807521008635168,99.38401442307692,0.2780076,-9.569552,116.079895,0.4699782431125641,0.0055322367697954,0.0023698480799794,0.0005473201163113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7007863408129215749,129.19921875,0.38100007,-103.56906,124.418564,0.7477298974990845,0.0481251701712608,4.2952626245096326e-05,0.0013559095095843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7485773090555956503,135.99917763157896,0.050243434,-268.30063,153.35733,0.5966951847076416,0.0517356880009174,0.0002632307296153,0.0001570482854731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7481596789448117526,117.45383522727272,0.1343934,-365.62637,191.65382,0.9914986491203308,6.101136386860162e-05,5.758558927482227e-06,2.639502554302453e-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7578256886286322966,112.34714673913044,0.2898643,-105.81239,124.14048,0.8236860036849976,0.0531034804880619,0.0002700526092667,5.1638585318869445e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7256464845132827931,161.4990234375,0.32035097,-75.59522,105.31338,0.9097012877464294,0.0090762162581086,7.49405735405162e-05,2.828582364600152e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7346541062267079968,143.5546875,0.018231763,-468.1641,225.75046,0.991115927696228,0.0002963398001156,4.22151231305179e-07,9.498723585465997e-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7529427220335496450,135.99917763157896,0.11915052,-79.76041,102.23724,0.6478649377822876,0.0536953024566173,0.0001580306707182,0.0015142858028411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7038707297396198661,112.34714673913044,0.13935003,-279.45557,232.92212,0.9911566972732544,9.306495485361664e-05,3.0095600322965765e-06,4.23584829434276e-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7605520662588902678,107.666015625,0.06767047,-219.45908,107.3294,0.8884349465370178,0.0867096409201622,3.570053195289802e-06,1.4557814211002553e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7564704328649428246,117.45383522727272,0.234125,-237.82796,141.77133,0.6738362908363342,0.0003945393546018,9.046229365594628e-07,9.25183996969281e-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7039252769894616326,95.703125,0.1677777,-76.06885,110.24744,0.7529411911964417,0.008055455982685,0.0002369667054153,0.0008455303031951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7606001119243881750,198.76802884615384,0.02479691,-310.51022,79.93389,0.8770384788513184,0.0016300068236887,2.528660843381658e-06,7.000958703429205e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7011522309198515462,123.046875,0.14633577,-128.41978,74.19428,0.7709745764732361,0.0003045682096853,0.0001600021496415,0.0001329402730334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7495704452696116503,129.19921875,0.11668032,-263.65985,170.94435,0.9167653918266296,0.0003956968430429,3.745705544133671e-05,7.405335054500028e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7291237498506743072,143.5546875,0.045283705,-393.20825,204.34647,0.9866238236427308,0.0004355474957264,1.7385411865689091e-06,4.025402233764908e-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6814175723704683782,151.99908088235293,0.17387484,-139.30086,138.76445,0.5911221504211426,0.0168067682534456,0.0043846210464835,0.0001924505340866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7587442936376233238,103.359375,0.03690956,-234.07411,95.23728,0.9647958874702454,0.0010021647904068,3.3484222512925044e-05,5.207963477005251e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7343923844316548384,117.45383522727272,0.12137383,-165.18124,104.520454,0.929252862930298,0.0009304085979238,2.265372131660115e-05,7.317001291085035e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7219294434465238298,123.046875,0.2736583,-132.44666,123.00678,0.9395543932914734,0.0029392114374786,0.0003836621472146,0.0021163052879273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7027511633060695301,135.99917763157896,0.032747846,-395.39777,189.47913,0.989345371723175,0.0005473141791298,2.4008701075217687e-05,2.1706355823880585e-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7217888414631283995,129.19921875,0.2562924,-173.86899,119.688,0.8078158497810364,0.0469951294362545,4.9133264838019386e-05,0.0004715760587714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7215515219164990746,129.19921875,0.11656656,-151.72047,92.965385,0.594721794128418,0.0369534343481063,0.0002875872305594,3.7074380088597536e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7022925491963481349,123.046875,0.14223388,-208.8891,81.66907,0.1782711148262024,0.3943594694137573,0.0002668967063073,0.0001867379323812,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7263733416292617505,135.99917763157896,0.07248057,-190.75316,186.44682,0.804332435131073,0.0020323423668742,0.0002867440343834,0.0007780380547046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7431510658845379872,99.38401442307692,0.07928961,-182.7529,109.11282,0.986120581626892,0.0001683446316746,3.291348320999532e-06,5.818897079734597e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7566676756199951638,103.359375,0.13237046,-183.18968,157.6971,0.966130793094635,0.0004653828800655,2.2581634766538627e-05,2.804565883707255e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7014868849635904773,129.19921875,0.30504936,-43.63525,91.78641,0.7151984572410583,0.0056354203261435,0.0047664558514952,0.0001683249283814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7491322585624349974,135.99917763157896,0.106616296,-181.32324,90.94218,0.9503208994865416,0.000187724494026,6.310489879979286e-06,1.0960175131913276e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7206682386531110149,129.19921875,0.27792412,-2.844426,66.16412,0.8837286233901978,0.0007731323130428,6.561244663316756e-05,0.0001918005727929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7033466696245497093,117.45383522727272,0.0991905,-209.44034,113.493195,0.0004317501443438,0.8714584112167358,0.0001386533986078,5.6939188652904704e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7484928854029634838,117.45383522727272,0.01649897,-345.2197,140.3289,0.3076355457305908,0.5436068177223206,0.0002235310821561,0.0003582533681765,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7604886753471761686,198.76802884615384,0.008636167,-460.9212,82.77583,4.362879190011881e-05,0.8060683012008667,8.235322752625507e-07,5.489253089763224e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7044982077288189190,99.38401442307692,0.07967537,-270.02225,97.29339,8.220691233873367e-05,0.9719800353050232,2.006870454351884e-05,3.856247985822847e-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7004414493086240006,129.19921875,0.2461631,-74.93113,125.11704,0.9412916302680968,0.0004935140605084,9.946603677235544e-05,4.252850339980796e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7601164093910715670,117.45383522727272,0.080569126,-257.03278,107.60865,0.001764346845448,0.4461035430431366,7.303242455236614e-05,0.0001129090305767,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7026774067223055621,112.34714673913044,0.13946651,-279.19553,232.67807,0.988935649394989,9.230022988049312e-05,1.407174568157643e-05,9.370091902383136e-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7441982856659815713,129.19921875,0.20711595,-272.82413,174.22841,0.9940201044082642,5.983306255075149e-05,1.6568379805903533e-06,1.91433036889066e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7040810874281479430,135.99917763157896,0.42937875,14.976905,85.73518,0.579445481300354,0.0268203932791948,0.0001584020938025,0.0012279934016987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7516624091097337110,135.99917763157896,0.09544138,-265.33292,97.30387,0.804957389831543,0.0064476830884814,0.0003154462319798,0.0002318285842193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7039005707844308229,123.046875,0.09661223,-312.777,198.26431,0.9749725461006165,5.295635128277354e-05,8.443803380941972e-07,4.6132808506627043e-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7212344637523283205,123.046875,0.35081777,-168.47923,158.20085,0.9308859705924988,0.010684804059565,0.000867179071065,0.0042141713201999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7207862806899592453,135.99917763157896,0.07098575,-216.26738,165.96225,0.8354099988937378,0.0424382351338863,6.373607902787626e-05,5.184689871384762e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7504627479449963798,71.77734375,0.19737491,-72.143456,85.49549,0.927968680858612,0.0038452593144029,0.0002841224195435,0.0008517188834957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7303884823578397984,123.046875,0.3367943,-84.10492,168.6679,0.8893548250198364,0.0023544048890471,0.0002217916771769,0.0023647688794881,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7478735064881237270,123.046875,0.14349404,-121.74004,133.51419,0.3266566395759582,0.0966213643550872,0.0024717629421502,0.0105279963463544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7036326405155638533,172.265625,0.15625006,-220.38333,160.95091,0.0053373514674603,0.0020892356988042,0.005933838430792,0.00023380118364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7560707094018542870,123.046875,0.16641834,-163.44518,159.8656,0.6224246621131897,0.0068228729069232,0.0019112408626824,0.0003302466066088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7486129539827928342,103.359375,0.024285452,-285.89236,108.777725,0.7944633364677429,0.0219703782349824,1.4543841643899214e-05,0.0004313320387154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7022178037378731270,151.99908088235293,0.122722596,-153.30695,64.15864,0.4979676008224487,0.0455691441893577,0.0003414467792026,0.0002894114586524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7299062448965946657,161.4990234375,0.098128274,-135.69995,84.05198,0.8725435733795166,0.0005677266744896,1.129718657466583e-05,4.3117346649523824e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
