yamnet_music_score,yamnet_speech_score,yamnet_wind_score,yamnet_crowd_score,is_music,is_speech,dominant_sound,ID
0.7906277775764465,0.07267286628484726,0.00012852009967900813,4.311802695156075e-05,1,0,Music,7324696131143847201
0.7688474059104919,0.0011238398728892207,0.0003171846619807184,5.6969645811477676e-05,1,0,Music,7324283735749266721
0.8554496765136719,0.0013543491950258613,0.00019462323689367622,0.00019827844516839832,1,0,Music,7323972466445946145
8.314534352393821e-05,0.9653713703155518,8.335829988936894e-06,0.00032837886828929186,0,1,Speech,7323612868484631840
0.45866096019744873,0.02340918593108654,6.723426486132666e-05,0.009386957623064518,1,0,Music,7323108113698147616
0.5848200917243958,0.11643331497907639,3.67349675798323e-05,6.520652095787227e-05,1,0,Music,7320909330314775840
0.0016322571318596601,0.9225324988365173,1.3637779375130776e-05,2.108439275616547e-06,0,1,Speech,7320159598290226464
0.6690763831138611,0.0050700269639492035,0.00013651669723913074,4.402768536238e-05,1,0,Music,7319513643534568736
0.9482081532478333,0.00011533057841006666,1.789788802852854e-05,1.228762175742304e-05,1,0,Music,7318707614332849441
0.8273773789405823,0.0010988271096721292,0.0009794016368687153,3.9986316551221535e-05,1,0,Music,7317664309432077600
0.9412252902984619,0.0004028735274914652,0.00027889866032637656,8.289861580124125e-05,1,0,Music,7317307650499251488
0.7828705310821533,0.0024428016040474176,0.0012013859814032912,2.349169153603725e-05,1,0,Music,7316470398261021985
0.7265394926071167,0.005678785033524036,0.0009937910363078117,9.418829722562805e-05,1,0,Music,7316159323728661792
0.6908496618270874,0.2568041980266571,3.699627995956689e-05,7.313799869734794e-05,1,0,Music,7312076882822909217
0.47727102041244507,0.029010793194174767,5.700460678781383e-05,2.1915768229519017e-05,1,0,Music,7311663059695570208
0.9554047584533691,0.0005730371922254562,5.874724593013525e-05,7.592273504997138e-06,1,0,Music,7311263969220644129
0.9593490958213806,0.0005438539665192366,0.0003275130584370345,6.0611168009927496e-05,1,0,Music,7310626433129270560
0.8959254026412964,0.001253859605640173,0.00021453338558785617,7.354502304224297e-05,1,0,Music,7310258308969991457
0.7762482166290283,0.0016433823620900512,2.2847056243335828e-05,5.993215950184094e-07,1,0,Music,7309427596553489696
0.9526225924491882,0.0002377270720899105,3.130184268229641e-05,1.8298625946044922e-05,1,0,Music,7309091598472727840
0.8779004216194153,0.0016476318705826998,7.515633478760719e-05,0.00010306228796252981,1,0,Music,7308758430318071072
0.7850581407546997,0.0007232021307572722,3.755557554541156e-05,1.0956196092593018e-05,1,0,Music,7306585450305555745
0.8692508935928345,0.00046611533616669476,1.487442568759434e-05,6.763238343410194e-05,1,0,Music,7304665669872782625
0.8176551461219788,0.00090707594063133,7.064131204970181e-05,1.3644014870806132e-05,1,0,Music,7303586993965960480
0.7068207859992981,0.014774058945477009,0.00010030002158600837,0.0002745867823250592,1,0,Music,7303174310259166497
0.8862109780311584,0.0011049634777009487,0.00023923098342493176,5.248532033874653e-05,1,0,Music,7302346370701118752
0.8255670070648193,0.002030435483902693,0.00026633450761437416,0.00018213600560557097,1,0,Music,7302041138670619936
0.9376791715621948,0.00017078124801628292,7.496497801184887e-06,6.4408181970065925e-06,1,0,Music,7301229129314159904
0.0014477657387033105,0.6243296265602112,1.4564258208338288e-06,0.004886820912361145,0,1,Speech,7300846195444927776
0.977257251739502,8.160639845300466e-05,9.434937965124846e-06,2.0614358220427675e-07,1,0,Music,7300495910595808545
0.8042743802070618,0.0003694990009535104,9.725672862259671e-05,8.267293742392212e-05,1,0,Music,7299732621825690912
0.8983554840087891,0.002243251306936145,0.0006331058102659881,0.00011423172691138461,1,0,Music,7298264093100674336
0.9788164496421814,6.17903278907761e-05,3.28272144543007e-05,4.901845841231989e-06,1,0,Music,7297134358689860896
0.6359661221504211,0.01843874901533127,4.328638533479534e-05,1.6175814607777284e-06,1,0,Music,7296115605927644449
0.8646454811096191,0.0028651582542806864,0.00027099583530798554,8.292058191727847e-05,1,0,Music,7294901504752782625
0.6641178131103516,0.016057124361395836,2.2841570171294734e-05,1.4914560324541526e-06,1,0,Music,7294149539781463328
0.9922691583633423,0.00014757917961105704,8.043778507271782e-06,3.3459091355325654e-05,1,0,Music,7293176268361665824
0.6707603335380554,0.0003038849390577525,0.00017235861741937697,0.0005545573658309877,1,0,Music,7292048482456587553
0.6770276427268982,0.0014775304589420557,0.0008912195335142314,0.002362139755859971,1,0,Music,7291300657355689249
0.006125619634985924,0.9411143660545349,0.0001466479734517634,1.365165280731162e-05,0,1,Speech,7290955653349133600
0.60242760181427,0.17327184975147247,0.00016311749641317874,0.00035345388459973037,1,0,Music,7290457107726339360
0.6083574295043945,0.000519711640663445,3.3267566323047504e-05,0.0005156936822459102,1,0,Music,7289785625367153952
0.8987212181091309,0.00011917834490304813,4.123879079998005e-06,9.349869287689216e-07,1,0,Music,7288326750243704096
0.001737177255563438,0.0030237867031246424,0.005201820284128189,3.445047332206741e-05,0,0,Chime,7287986771483282720
0.597937822341919,0.052332814782857895,0.00014777157048229128,3.3889828046085313e-06,1,0,Music,7285256841158790433
0.9706823229789734,0.0003389753692317754,8.404895925195888e-05,5.8031278058479074e-06,1,0,Music,7284876929713442080
0.8266168832778931,0.00271098455414176,4.067846930411179e-06,0.001329844119027257,1,0,Music,7283524894585883936
0.0008409996517002583,0.9412439465522766,2.2813232135376893e-05,3.3217611417057924e-06,0,1,Speech,7283139399582240032
0.6443670392036438,0.0035682006273418665,0.00018482666928321123,0.00011214981350349262,1,0,Music,7282663509505133856
0.6522849798202515,0.0016730413772165775,1.1388427765268716e-06,0.001129786716774106,1,0,Music,7281279828307856673
0.8325105309486389,0.006465706042945385,0.00011340947821736336,1.8633774743648246e-05,1,0,Music,7280571511138782496
0.8234763741493225,0.0016738364938646555,4.545690899249166e-05,0.00011390996951377019,1,0,Music,7280108212878200096
0.7997926473617554,0.005977090913802385,9.061431774171069e-05,2.6459812943357974e-05,1,0,Music,7279032970286009632
0.9395768046379089,0.000606686226092279,8.327878458658233e-05,6.513240077765658e-05,1,0,Music,7277939332831251744
0.7973582744598389,0.0007508249836973846,0.00047092954628169537,0.00022687176533509046,1,0,Music,7276041559500475680
0.7737297415733337,0.0030155146960169077,0.0002969340712297708,0.0003420673601794988,1,0,Music,7274647533002034465
0.9110856652259827,0.0003290499735157937,1.9125338440062478e-05,2.792004124785308e-06,1,0,Music,7271935381937884448
0.8253470659255981,0.02511245757341385,2.0235800093360012e-06,3.397829573259514e-08,1,0,Music,7270111755886415137
0.9809286594390869,0.00031324123847298324,4.108977009309456e-05,3.3912780054379255e-05,1,0,Music,7269759073967525153
0.9137094020843506,0.002221091650426388,2.368241621297784e-05,8.096864621620625e-05,1,0,Music,7265326628274752801
0.8845529556274414,0.002376487711444497,0.00016432178381364793,0.00036351432208903134,1,0,Music,7264958192017362208
0.6123996376991272,0.004980792757123709,0.004553738981485367,0.0007043619989417493,1,0,Music,7264173669612670240
0.9737663269042969,0.00026564361178316176,6.358161772368476e-05,6.644717700510228e-07,1,0,Music,7262342975752113441
0.9215824007987976,0.14760760962963104,0.00011958341929130256,1.5028796042315662e-05,1,0,Music,7262001980095106337
0.9009723663330078,0.0025805348996073008,0.00010535353067098185,0.0001869977859314531,1,0,Music,7259455690996075803
0.7399900555610657,0.03056158684194088,0.00018564930360298604,0.00018741743406280875,1,0,Music,7259047429796908315
0.6745551824569702,0.0004943425883539021,2.1688522338081384e-06,3.479856241028756e-05,1,0,Music,7258676118033599771
0.8882466554641724,5.5983273341553286e-05,3.3277058264502557e-06,1.6572408867432387e-06,1,0,Music,7256066819247623450
0.7267695069313049,0.003586796810850501,0.0004941511433571577,0.0005284379585646093,1,0,Music,7254561581449612571
3.5187324101570994e-05,0.9973391890525818,7.632483800534828e-08,2.0867471306473817e-08,0,1,Speech,7253425216984976667
0.7892450094223022,0.003087660064920783,6.422289152396843e-05,0.001599825220182538,1,0,Music,7252685251112176922
0.8360047936439514,0.005115415435284376,3.307704537292011e-05,9.739006600284483e-06,1,0,Music,7246768104922008858
0.2977316975593567,0.45784249901771545,0.00020998649415560067,4.588012961903587e-05,0,1,Speech,7245708272181759258
0.5670648813247681,0.0014147835317999125,0.0002267423114972189,7.65712684369646e-06,1,0,Music,7245239505911893274
0.8982077836990356,0.00030820874962955713,5.2628030971391127e-05,7.54997336116503e-06,1,0,Music,7244550731141844251
0.8025273680686951,0.0033820231910794973,0.00016893903375603259,0.0006404996966011822,1,0,Music,7242719682128530714
0.8551316261291504,0.002185211516916752,4.194762004772201e-05,1.2375890946714208e-05,1,0,Music,7242348894435167514
0.8268818259239197,0.0006746605504304171,2.3805735054338584e-06,7.779203770041931e-07,1,0,Music,7241956873698577691
0.8158926963806152,0.0005672833067364991,4.014622845716076e-06,8.168753993231803e-06,1,0,Music,7241209133540609307
0.5305303335189819,0.0014332608552649617,2.0002673409180716e-05,0.003838892560452223,1,0,Music,7239735340737498395
0.9358013868331909,0.00026146971504203975,9.402872819919139e-06,2.0879137082374655e-05,1,0,Music,7239344688006728986
0.00025141244987025857,0.7335473299026489,5.208043148741126e-05,5.347508704289794e-06,0,1,Speech,7238235896724704538
0.7439908981323242,0.0039276061579585075,1.218695797433611e-05,4.169299700151896e-06,1,0,Music,7237872414581935386
0.4893874228000641,0.004007529467344284,1.5867321053519845e-05,8.209788575186394e-06,1,0,Music,7237511650532773146
0.6157881021499634,0.021763771772384644,0.00013729366764891893,7.859176548663527e-05,1,0,Music,7237120496020573467
0.7543574571609497,0.00518070487305522,3.277216455899179e-05,4.11136970797088e-05,1,0,Music,7236760874646637851
0.9674932956695557,9.678833885118365e-05,2.244374400106608e-06,4.708579126599943e-08,1,0,Music,7236382869650689306
0.9708542227745056,0.0001630143669899553,2.3783502456353744e-06,2.1241616195766255e-05,1,0,Music,7236043111128894747
0.9210757613182068,0.0003181458741892129,7.772015669615939e-05,4.709432232630206e-06,1,0,Music,7235651777805290778
0.7043190002441406,0.09775842726230621,0.00013175711501389742,0.0006244793185032904,1,0,Music,7235266120414924058
0.9733431935310364,0.0001999648375203833,1.3155164197087288e-05,2.496409615559969e-05,1,0,Music,7234782434531839258
0.875533401966095,0.0003554777067620307,6.129342364147305e-05,1.3880909136787523e-05,1,0,Music,7233784589523717402
0.7876937389373779,0.02138577587902546,0.00011342570360284299,0.0002600594889372587,1,0,Music,7233472157588753691
0.6969825625419617,0.00042129502980969846,1.344870815955801e-05,0.00019737455295398831,1,0,Music,7233097610821700890
0.4744715392589569,0.11990151554346085,1.973889084183611e-06,0.0016687840688973665,1,0,Music,7230327665918512411
0.7818930745124817,0.00231719296425581,3.020524491148535e-05,5.4134179663378745e-06,1,0,Music,7229342870518385946
0.779761791229248,0.0002334594464628026,6.759460120520089e-06,0.0002985822793561965,1,0,Music,7228975701066550554
0.0011098048416897655,0.9128525853157043,3.871541139233159e-06,1.0884346011152957e-06,0,1,Speech,7227881339125583131
0.935380220413208,0.0004309165815357119,6.071144525776617e-06,0.0002010950556723401,1,0,Music,7227547227005209882
0.7724812030792236,0.0029797167517244816,1.732228156470228e-05,9.73518326645717e-05,1,0,Music,7227138868447923482
0.8805130124092102,0.00033224490471184254,3.4616325137903914e-05,1.3215104445407633e-05,1,0,Music,7226734943869750555
0.23328112065792084,0.07997901737689972,0.00039279554039239883,0.000789973943028599,0,0,Music,7226428593075752218
0.518745481967926,0.02298850379884243,0.0003075521090067923,0.0008646596106700599,1,0,Music,7226043488738069787
0.00557573651894927,0.00987945031374693,0.00999797135591507,0.002169335260987282,0,0,Explosion,7225632323146943771
0.9093126058578491,0.006791598629206419,6.376736109814374e-06,1.2183810213173274e-05,1,0,Music,7225296808900152603
0.39908888936042786,0.2893829941749573,7.846678636269644e-05,0.0018850183114409447,1,0,Music,7224934115089370395
0.930136501789093,0.0005475739017128944,9.699788279249333e-06,5.3309624490793794e-05,1,0,Music,7223080468101483781
0.9124970436096191,0.0007780439336784184,4.710964276455343e-07,1.0706000466598198e-05,1,0,Music,7221875155184733445
0.010496832430362701,0.5260083079338074,0.0008592776721343398,7.535513577749953e-05,0,1,Speech,7221552853356236037
0.7878906726837158,0.005357752088457346,0.00036401039687916636,9.031868103193119e-05,1,0,Music,7219686321739123974
0.8161603808403015,0.003914975095540285,0.00013511080760508776,0.00012428195623215288,1,0,Music,7218857185764216069
0.9436340928077698,0.00016102691006381065,2.0573619622155093e-05,1.117933493333112e-06,1,0,Music,7218493650160897306
0.4841941297054291,0.012497665360569954,6.188784027472138e-06,0.00027356258942745626,1,0,Music,7218219061707033882
0.4872589707374573,0.011656035669147968,6.902490895299707e-06,0.00025990494759753346,1,0,Music,7215656408069442822
0.4199402332305908,0.004615590441972017,4.644929867936298e-05,0.0004072003357578069,1,0,Music,7215124561799449861
0.3055271804332733,0.22515201568603516,0.0020241285674273968,0.00012029111530864611,1,0,Music,7214767845383900421
0.5243386626243591,0.13103047013282776,5.221584069659002e-05,0.0014451034367084503,1,0,Music,7213655175318211845
0.3873090147972107,0.29120534658432007,5.325994425220415e-05,0.0014720720937475562,1,0,Music,7213453348270378246
0.6406765580177307,0.011335057206451893,0.0002845125272870064,0.0003452510864008218,1,0,Music,7213053350290459910
0.9849821329116821,0.00023508512822445482,1.491243347118143e-05,3.230991933378391e-05,1,0,Music,7211932492914298118
0.7956415414810181,0.06429218500852585,2.6774159778142348e-05,0.00013809652591589838,1,0,Music,7211431817205878021
0.11865057051181793,0.5026698112487793,2.1970907255308703e-05,2.9046754207229242e-05,0,1,Speech,7211130311667715334
0.680660605430603,0.0055040838196873665,0.00023715951829217374,0.0002572490484453738,1,0,Music,7210434710646836485
0.34710240364074707,0.22550299763679504,3.4046726796077564e-05,2.4793625925667584e-05,1,0,Music,7209925340557348101
0.4855984151363373,0.41811004281044006,1.8644819647306576e-05,2.327593756490387e-05,1,1,Music,7208839545989762309
0.945530891418457,0.00029196447576396167,3.064090151383425e-06,3.0251276257331483e-06,1,0,Music,7208539932422425861
0.6139266490936279,0.014860657043755054,2.7548958314582705e-05,0.00013713055523112416,1,0,Music,7207350500419702022
0.877018392086029,0.0020437438506633043,1.8678281776374206e-05,0.00010027165262727067,1,0,Music,7204907848449527045
0.7556512951850891,0.05741194263100624,1.751768468238879e-05,2.3656477424083278e-05,1,0,Music,7203810617180933382
0.46433576941490173,0.11160759627819061,1.6501258869539015e-05,0.0015030103968456388,1,0,Music,7203048812351327494
0.3753748834133148,0.5196068286895752,0.0001856167073128745,0.0007306605693884194,1,1,Speech,7202313398300724485
0.9147209525108337,0.005142889451235533,0.0001617800007807091,0.0016434601275250316,1,0,Music,7201579247616494853
0.8400886058807373,0.00015584021457470953,2.861668872355949e-05,2.650716487551108e-05,1,0,Music,7198831282984324358
0.06198076531291008,0.8643581867218018,5.0932967496919446e-06,1.261390389117878e-05,0,1,Speech,7198189694750838022
0.7228865027427673,0.009299032390117645,0.0005568349151872098,0.00022808591893408448,1,0,Music,7197445468585037062
0.04524635151028633,0.038909658789634705,0.0021356563083827496,0.0001436430320609361,0,0,Vehicle,7196711667420384517
0.00020074016356375068,0.9195557236671448,7.161284429457737e-06,2.4266209948109463e-06,0,1,Speech,7195937456271691014
0.8695498108863831,0.0017030296148732305,2.2786578483646736e-05,0.0002794135652948171,1,0,Music,7195215450970606853
0.47700589895248413,0.08063749969005585,0.00018906478362623602,0.000171034611412324,1,0,Music,7192298503878577413
0.002909891540184617,0.6412091255187988,4.014986552647315e-05,0.05852900817990303,0,1,Speech,7191848035784117510
0.8212992548942566,0.0009715140913613141,1.5172281564446166e-05,0.0004935201723128557,1,0,Music,7188587993752702213
0.6868278384208679,0.015020186081528664,0.000777355395257473,0.00014335471496451646,1,0,Music,7184844462525287685
0.6755552291870117,0.005608403589576483,7.056222329993034e-06,0.00016725106979720294,1,0,Music,7184090635018784005
0.5515531897544861,0.12723566591739655,5.1989511121064425e-05,0.005222420673817396,1,0,Music,7183009043407965445
0.840986967086792,0.0007957148482091725,6.828070763731375e-05,0.00017573546210769564,1,0,Music,7181547992061676805
0.5116268992424011,0.07790078222751617,6.847242184448987e-05,0.0002917045494541526,1,0,Music,7179688144382512390
0.7869398593902588,0.0006887972704134881,3.212866067769937e-05,0.00040879377047531307,1,0,Music,7177655896699325702
0.8533922433853149,0.003692020894959569,0.00013146805576980114,0.0005358343478292227,1,0,Music,7176917454893911301
0.6714988350868225,0.00660927826538682,5.187935130379628e-06,1.1354402886354364e-05,1,0,Music,7172555111879757062
0.6826907992362976,0.00038283257163129747,1.7293881455771043e-06,4.3940101022599265e-05,1,0,Music,7164772525006720262
0.15995274484157562,0.0004961800295859575,1.4067065876588458e-06,3.711765202751849e-06,0,0,Bell,7143162692004482310
0.7369707226753235,0.009811879135668278,2.69638894678792e-05,0.0024090795777738094,1,0,Music,7137227107456879877
0.588491678237915,0.007152342237532139,6.317163752100896e-06,1.374747853333247e-06,1,0,Music,7135716231218318597
0.94744473695755,0.0005295798182487488,4.293149686418474e-05,1.0096209734911099e-05,1,0,Music,7133481707449142533
0.7343595027923584,0.003304795827716589,0.0003534728894010186,0.00014960863336455077,1,0,Music,7130906655885102341
0.8408306241035461,0.0018428659532219172,5.133223021402955e-05,9.701275121187791e-05,1,0,Music,7130612533437762821
0.6109439134597778,0.1616450995206833,3.728080992004834e-05,0.003795043798163533,1,0,Music,7129505006046170373
0.7572373747825623,0.014420974999666214,1.1049127351725474e-05,7.000856567174196e-05,1,0,Music,7127182082568113413
0.8503044247627258,0.04322635754942894,5.843591861776076e-05,0.0005199243896640837,1,0,Music,7116439198285958405
0.8986932039260864,0.0012721209786832333,2.5946701498469338e-06,2.419952943455428e-05,1,0,Music,7113851055355596038
0.7054547071456909,0.12095499038696289,6.847846088930964e-05,0.00012419556151144207,1,0,Music,7112440653350571269
0.8849496245384216,0.00015314760094042867,2.427964318485465e-05,2.724737350945361e-05,1,0,Music,7108997263912979717
0.8728837966918945,0.00036694807931780815,2.111222840994742e-07,3.632072184700519e-05,1,0,Music,7104552926231743749
0.00022626273857895285,0.7979599833488464,0.0015162485651671886,0.0004933869349770248,0,1,Speech,7103816728982916357
0.913869321346283,0.001117721782065928,0.0010774852707982063,2.019428211497143e-05,1,0,Music,7101649191662882053
0.9370455741882324,4.4267151679378e-05,1.58475347689091e-06,1.5804816939635202e-06,1,0,Music,7100934148864494854
0.559890627861023,0.09131457656621933,0.00018522200116422027,4.237439497956075e-05,1,0,Music,7098701138203069702
0.5084819793701172,0.0006539889145642519,2.995653085235972e-05,1.1236649697821122e-05,1,0,Music,7095721528142155014
0.9781922698020935,0.00042168982326984406,0.0009647923870943487,2.729696916503599e-06,1,0,Music,7088619536202648837
0.6770452260971069,0.007178707979619503,0.00015343008271884173,0.011405681259930134,1,0,Music,7078227199463066886
0.7117364406585693,0.0015156770823523402,0.00017612955707591027,0.0002577138366177678,1,0,Music,7077571361660521733
0.8930400609970093,0.001381704118102789,1.273442103411071e-05,0.0004102981765754521,1,0,Music,7070162555695615237
0.13841089606285095,0.04160218685865402,0.00025488101528026164,0.00083965586964041,0,0,Music,7068640088774741254
0.8563368320465088,0.013936097733676434,2.3799257178325206e-05,6.601555651286617e-05,1,0,Music,7067063225736580357
0.8288729190826416,0.0012836818350479007,0.00044778388109989464,6.97632203809917e-05,1,0,Music,7059301793574046982
0.3076779842376709,0.32378971576690674,6.814493826823309e-05,0.002515019616112113,1,1,Speech,7041273346830454022
0.8188078999519348,0.005022625904530287,0.0004935694742016494,0.00011299439938738942,1,0,Music,7040300833019415813
0.4669225513935089,0.0006720263045281172,1.2387278729875106e-05,7.117472250683932e-06,1,0,Music,7036035511869246725
0.0023134935181587934,0.05803367868065834,0.0009140800684690475,0.00013939310156274587,0,0,Silence,7013121880366255365
0.9948416948318481,1.9591607269831002e-05,4.7514895129552315e-08,1.033451013654485e-07,1,0,Music,6969101040918465798
0.011638238094747066,0.00363223347812891,0.011849942617118359,0.00011147237091790885,0,0,Silence,7532594185912847638
0.7624087333679199,0.002866431837901473,0.0006908802315592766,9.534978016745299e-05,1,0,Music,7524347836541046038
0.9768361449241638,0.00040234916377812624,8.76838676049374e-05,4.036815880681388e-06,1,0,Music,7518292077080268054
0.8306103944778442,0.0015367564046755433,2.8104183002142236e-05,9.143152965407353e-06,1,0,Music,7508716246301510914
0.9020469784736633,0.0020159161649644375,1.9392169633647427e-05,6.25380635028705e-05,1,0,Music,7506795063012232470
0.9441616535186768,0.00041091354796662927,7.001813173701521e-07,3.5711452710529556e-06,1,0,Music,7506217095441435926
0.9075012803077698,0.001612778869457543,1.0032961654360406e-05,5.083755354462483e-07,1,0,Music,7505058159258504470
0.9647046327590942,0.000278880208497867,6.037285493221134e-05,4.4979864810557046e-07,1,0,Music,7502082897935928598
0.0015598655445501208,0.0037822274025529623,0.05677507445216179,4.583744521369226e-05,0,0,"""Outside",7500926454671232278
0.9829655885696411,2.8109441700507887e-05,7.120688110262563e-07,5.893928545219751e-08,1,0,Music,7495455289882184982
0.3736850619316101,0.0049627237021923065,0.0025661876425147057,0.0002033360069617629,1,0,Music,7490268698918309142
0.655315637588501,0.004570980556309223,0.0006103981868363917,0.0006479709991253912,1,0,Music,7486391346727537942
0.9860197901725769,0.0001021794305415824,1.3105034668114968e-05,1.3380642940319376e-06,1,0,Music,7479158367873748246
0.9274589419364929,0.00035169158945791423,2.409911212453153e-05,1.8520264347898774e-05,1,0,Music,7478407463675481366
0.6358130574226379,0.0019041621126234531,6.864909664727747e-05,8.52329503686633e-06,1,0,Music,7472755159945252118
0.9496351480484009,0.00040245964191854,1.8228147382615134e-05,2.9040049867035123e-06,1,0,Music,7467247804717550870
0.9549826979637146,0.0005178893334232271,0.00028039506287314,1.212150527862832e-05,1,0,Music,7459483581803482390
0.9802594780921936,0.00019814733241219074,7.073245342326118e-06,1.033406351780286e-05,1,0,Music,7457155091238259990
0.5937747359275818,0.007249713409692049,7.101505616446957e-06,0.004416799172759056,1,0,Music,7455422115802565910
0.7991079688072205,0.0015003555454313755,0.00012812804197892547,5.404895273386501e-05,1,0,Music,7450928915159190806
0.9875107407569885,0.00013435563596431166,1.447679380817135e-07,7.617107371515885e-07,1,0,Music,7448354400998853910
0.8813474774360657,0.0008752159774303436,0.00012684182729572058,0.00038905072142370045,1,0,Music,7447200750096223510
0.620608389377594,0.017402146011590958,0.00013114030298311263,0.003502941457554698,1,0,Music,7446429495948594454
0.8072808980941772,0.0035664376337081194,5.168044299352914e-05,0.0006480040028691292,1,0,Music,7444926040855661846
0.9033926129341125,0.05043281987309456,4.466287464310881e-06,1.8017657566815615e-05,1,0,Music,7443866656956255510
0.8603940010070801,0.0024417380336672068,0.0007419103640131652,0.00019203947158530354,1,0,Music,7440567441777757472
0.938914954662323,0.0008480096003040671,2.1515954358619638e-05,3.077707515330985e-05,1,0,Music,7439661735742557472
0.9765204191207886,0.0002339439670322463,2.548006159486249e-05,3.5888147067453247e-06,1,0,Music,7439269165111725345
0.9808236956596375,0.00016730153583921492,5.265636900730897e-06,3.0793919449934037e-06,1,0,Music,7436892906801073441
0.97953200340271,0.00015895903925411403,1.3975271031085867e-05,5.255619271338219e-06,1,0,Music,7421851827794152737
0.6178838014602661,0.007559465244412422,0.0002983180165756494,5.089202386443503e-05,1,0,Music,7418157210896698657
0.9055052399635315,0.0009583482751622796,4.089601588930236e-06,0.00021774732158519328,1,0,Music,7269755991049260320
0.6152176260948181,0.024708466604351997,0.019575469195842743,7.1659182140138e-05,1,0,Music,7253058884762537242
0.7349538803100586,0.006132170557975769,6.085972927394323e-05,0.00047249917406588793,1,0,Music,7252274964206832923
0.7372507452964783,0.008802223019301891,6.996873707976192e-05,0.00014398300845641643,1,0,Music,7250832194392886554
0.9151244163513184,0.00015657137555535883,1.9555780454538763e-05,7.926511898403987e-05,1,0,Music,7245283945619655963
0.8918142914772034,0.0003232948947697878,4.4835796870756894e-05,3.4045315260300413e-06,1,0,Music,7239748390974704922
0.9364044666290283,0.0002956177922897041,1.758290090947412e-05,3.5128905437886715e-06,1,0,Music,7226711933150432538
0.8360533714294434,0.05315163731575012,3.88633125112392e-05,1.4543448742188048e-05,1,0,Music,7202909898219326725
0.8009582161903381,0.014911621809005737,3.0082441298873164e-05,0.00011750132398447022,1,0,Music,7192172787723783430
0.0007145210984162986,0.14146648347377777,0.10235943645238876,0.0001125772250816226,0,0,Ocean,7148719596487363845
0.6738839149475098,0.0004920699284411967,1.222754053742392e-05,0.00022808520589023829,1,0,Music,7510326060676975894
0.9607971906661987,0.00042032086639665067,8.62877132021822e-05,9.06068066797161e-07,1,0,Music,7494590607797554454
0.9774688482284546,0.00037993068690411747,2.9703014661208726e-06,4.4529069782583974e-06,1,0,Music,7494205664135236886
0.6717703342437744,0.06667184084653854,0.00016751006478443742,0.00013654486974701285,1,0,Music,7483554122663234838
0.7173058986663818,0.10974980890750885,0.0006893061217851937,0.00014210896915756166,1,0,Music,7475642830430522646
0.7373126745223999,0.0009464676259085536,0.00043859262950718403,6.817189569119364e-05,1,0,Music,7471186366500539670
0.9491105079650879,0.00042112389928661287,1.183904805657221e-05,3.1827279599383473e-05,1,0,Music,7467520617160396054
0.9257692694664001,0.0009466037154197693,0.004629472270607948,1.2553854503494222e-05,1,0,Music,7464890614258158870
0.8611111044883728,0.05613197013735771,3.869318970828317e-05,0.0008394041797146201,1,0,Music,7463516081081027862
0.5304616093635559,0.0033359976951032877,1.63304248417262e-05,0.0003124259237665683,1,0,Music,7460568175726398742
0.7625652551651001,0.0003669096331577748,0.00012792747293133289,0.00010070435382658616,1,0,Music,7458380266004843798
0.524148166179657,0.06798189133405685,3.382269642315805e-05,6.010418292135e-05,1,0,Music,7456101045601570070
0.8375157713890076,0.0005247176741249859,0.0008559071575291455,3.212539741070941e-05,1,0,Music,7453132168940915991
0.8481647968292236,0.0014575970126315951,0.0049884081818163395,1.7197964552906342e-05,1,0,Music,7453016788465454358
0.8457192778587341,0.005300094373524189,0.001199805992655456,8.012237231014296e-05,1,0,Music,7452742967695002902
0.7197515964508057,0.2098427265882492,3.527975422912277e-05,0.00017729254614096135,1,0,Music,7444856032486116630
0.8045288920402527,0.000259860185906291,1.670067103987094e-05,3.3566257684469747e-07,1,0,Music,7439301301864877344
0.44045743346214294,0.003729642601683736,0.003420684253796935,5.313754172675544e-06,1,0,Music,7397696022975188257
0.9695025682449341,0.000648380839265883,1.4689194358652458e-06,4.186408204986947e-06,1,0,Music,7395222817677085985
0.7612356543540955,0.0045423260889947414,0.0004894253215752542,0.00024609852698631585,1,0,Music,7384844059896057120
0.9285625219345093,0.00012823408178519458,7.430176651723741e-07,2.4908065370254917e-06,1,0,Music,7384476119744974112
0.9796574115753174,9.140594193013385e-05,1.9586791495385114e-06,8.68285042088246e-06,1,0,Music,7384098121715813664
0.8800213932991028,0.0029072442557662725,6.0591868532355875e-05,0.0006648561684414744,1,0,Music,7379994182741429536
0.8931807279586792,0.0025896159932017326,4.6899012886569835e-06,2.028674862231128e-05,1,0,Music,7371436708778315041
0.0004877609317190945,0.0014338191831484437,0.005534360185265541,3.795609518419951e-05,0,0,Animal,7369882061445926177
0.0010491835419088602,0.003505109576508403,0.006593912839889526,5.382666495279409e-05,0,0,Animal,7361717788299250976
0.760192334651947,0.012197562493383884,0.00010986844426952302,0.00022260824334807694,1,0,Music,7351084194061126945
0.8583168983459473,0.001531220506876707,8.210824307752773e-05,0.00016712980868760496,1,0,Music,7343665662876781856
0.7067154049873352,0.14083467423915863,0.00038741453317925334,0.00020541652338579297,1,0,Music,7333568243367431456
0.7551753520965576,0.013514307327568531,4.453604105947306e-06,2.1402796846814454e-05,1,0,Music,7332865581789629729
0.4870430529117584,0.4423479735851288,0.0001131686003645882,0.0005750881391577423,1,1,Music,7332521954538245408
